Topic,Count,Name,Representation,Representative_Docs
200,50,200_viking_norse_the viking_thor,"['viking', 'norse', 'the viking', 'thor', 'viking thought', 'was marrying', 'thought she', 'she was', 'her viking', 'or norse']","['when sue said she was marrying a minnesota viking i thought she meant a football player.', 'when she said she was marrying a viking, i thought she was talking about a football player.', 'when she said she was marrying a viking, i thought she meant a football player.']"
201,50,201_fire_burned_flame_breathing,"['fire', 'burned', 'flame', 'breathing', 'been burned', 'sorry she', 'she still', 'your last', 'fire in', 'fire breathing']","[""sorry -- she says she's been burned before."", ""she hasn't quite gotten over your last fire-breathing stunt. give it some time."", 'she can’t see you because your fire breathing system poses an environmental hazard and doesn’t comply with current safety regulations.’']"
202,49,202_ivy league_league_ivy_an ivy,"['ivy league', 'league', 'ivy', 'an ivy', 'harvard', 'school', 'the ivy', 'education', 'league school', 'league education']","['only ivy league education, thank you', 'see what an ivy league education can do for you?', 'this for an ivy league degree']"
203,49,203_tinder_profile_her profile_dating,"['tinder', 'profile', 'her profile', 'dating', 'picture', 'nothing like', 'on tinder', 'pic', 'profile pic', 'her tinder']","['i found her on tinder.', 'she looks nothing like her tinder portrait.', 'she looks nothing like her profile on tinder.']"
204,49,204_hat_that hat_her hat_the hat,"['hat', 'that hat', 'her hat', 'the hat', 'hat is', 'hats', 'your hat', 'hat back', 'hat that', 'hat trick']","['at least she took off her hat', 'your wife called, she needs her hat back.', ""listen, bub, you tell her if the easter bunny is under that hat right now or i'll rip that hat right off your head.""]"
205,48,205_milk_dairy_the milk_her milk,"['milk', 'dairy', 'the milk', 'her milk', 'dairy queen', 'milk on', 'the dairy', 'some milk', 'lactose intolerant', 'intolerant']","['and my wife says not to forget the milk.', 'janice will pour the milk on the counter.""\r\n""janice will pour the milk on the counter.""', 'i told you not to use her milk...']"
206,48,206_cold_it cold_cold your_catch cold,"['cold', 'it cold', 'cold your', 'catch cold', 'put this', 'chilly', 'this on', 'the desert', 'your mother', 'not cold']","[""your mother says it's cold"", ""your mother says it's cold"", ""your mother said put this on. it's cold up there and you'll catch a cold.""]"
207,48,207_commandment_eleventh_sweater_eleventh commandment,"['commandment', 'eleventh', 'sweater', 'eleventh commandment', 'thou', '11th', 'shalt', 'thou shalt', 'the eleventh', 'commandment is']","['...and the eleventh commandment shalt be ""thou shalt always wear a sweater if thy mother is chilly.', 'the eleventh commandment is from your mom: thou shalt wear your sweater to keep from catching a cold.', ""the eleventh commandment: 'thou shalt listen to thy mother!'""]"
208,48,208_talk_can hear_she trying_hear,"['talk', 'can hear', 'she trying', 'hear', 'trying to', 'to talk', 'trying', 'she doesn', 'talk talk', 'the talking']","['yes, but then mira likes to talk. you know how she likes to talk, talk, talk.', 'do you think she can hear us?', ""i've asked her about it but either she can't hear me or i can't hear her.""]"
209,47,209_nancy_please nancy_nancy nancy_nancy you,"['nancy', 'please nancy', 'nancy nancy', 'nancy you', 'know nancy', 'nancy but', 'time nancy', 'here nancy', 'well nancy', 'nancy told']","[""i didn't know nancy had married!"", 'hrh was willing to give it all up for nancy but mum rejected their business plan for the high tea shop in ontario.', 'i didn’t expect to see you here nancy.']"
210,47,210_yoga_mat_carpet_yoga class,"['yoga', 'mat', 'carpet', 'yoga class', 'class', 'yoga pants', 'rug', 'her yoga', 'the carpet', 'in yoga']","[""mary's at her yoga class. can i take a message?"", 'nobody said “no carpet” this mat is not even on the market yet. this isn’t the carpet class, right? my wife said something about laying down in yoga class.', ""this is not your grandmother's yoga class.""]"
211,47,211_social distancing_distancing_social_distance,"['social distancing', 'distancing', 'social', 'distance', 'to social', 'social distance', 'distancing in', 'socially', 'distancing hey', 'this social']","['well, maybe she’s just social distancing?', 'at least she’s social distancing.', 'she said she wanted social distancing""']"
212,47,212_chin_double chin_double_her double,"['chin', 'double chin', 'double', 'her double', 'chin she', 'sensitive about', 'her chin', 'sensitive', 'chins', 'about her']","[""she's very sensitive about her double chin."", ""she's very sensitive about her double chin."", 'very sensitive about her double chin.']"
213,47,213_fat lady_the fat_fat_lady sings,"['fat lady', 'the fat', 'fat', 'lady sings', 'sings', 'sing', 'lady', 'to sing', 'lady sang', 'until the']","['i think the fat lady sang.', 'can’t wait till the fat lady sings.', 'the fat lady sang']"
214,46,214_table_table for_your table_the table,"['table', 'table for', 'your table', 'the table', 'reservation', 'restaurant', 'dining', 'table to', 'her table', 'table is']","['table for two, mrs.butter is on her way.', 'when your wife called to check the reservation, she was very specific concerning the location of your table for this evening.', 'you’re late for your reservation so i gave your table to her.']"
215,46,215_lipstick_red lipstick_red_wore,"['lipstick', 'red lipstick', 'red', 'wore', 'mother lipstick', 'lipstick my', 'of lipstick', 'my mother', 'shade', 'shade of']","['well, this is the same shade of lipstick my mother always wore...', 'you say your mother wore red lipstick?', 'my mother always wore red lipstick.']"
216,46,216_scout_girl scout_cookies_scout cookies,"['scout', 'girl scout', 'cookies', 'scout cookies', 'girl scouts', 'scouts', 'girl', 'the girl', 'cookie', 'scout cookie']","['our daughter is selling girl scout cookies.', 'would you like to buy some girl scout cookies?', 'do you have any girl scout cookies?']"
217,46,217_evolutionary_watson_watson evolutionary_dear watson,"['evolutionary', 'watson', 'watson evolutionary', 'dear watson', 'my dear', 'it evolutionary', 'evolutionary my', 'watson it', 'dear', 'officer watson']","[""it's evolutionary, my dear watson."", 'evolutionary, my dear watson, evolutionary . . . . .', 'evolutionary, my dear watson- evolutionary.']"
218,46,218_lutheran_reformation_luther_she lutheran,"['lutheran', 'reformation', 'luther', 'she lutheran', 'is lutheran', '95', 'lutheran she', 'protestant', '95 theses', 'theses']","['her divorce attorney is a lutheran, i think.', 'i hear her divorce lawyer is a lutheran.', ""she's a lutheran.""]"
219,46,219_kelly_gene kelly_gene_emmett,"['kelly', 'gene kelly', 'gene', 'emmett', 'believe can', 'flipper', 'emmett kelly', 'can fly', 'kelly kelly', 'my gene']","['want to see my gene kelly impression?', 'no! i am doing a ""gene kelly""...', 'gene kelly would not like it.']"
220,45,220_julia_julia child_child_childs,"['julia', 'julia child', 'child', 'childs', 'julia childs', 'the julia', 'child would', 'of julia', 'it julia', 'child is']","['julia child said to do it this way  ! ! !', 'julia child would know what to do.', 'julia child would know what to do.']"
221,45,221_liberty_lady liberty_masses_huddled masses,"['liberty', 'lady liberty', 'masses', 'huddled masses', 'huddled', 'lady', 'liberty is', 'poor', 'your huddled', 'tired']","['\'and, to our right, lady liberty.""', ""on our right, there's lady liberty!"", 'lying lady liberty--she never wanted your huddled masses.']"
222,45,222_house_the house_her home_house she,"['house', 'the house', 'her home', 'house she', 'house and', 'beach house', 'home', 'home by', 'the beach', 'keep the']","[""okay--she's offering joint custody of the other three housemen, but she wants the beach house in return."", 'she got the house and the dog.', 'she wants to keep the house.']"
223,45,223_door_the door_door for_doormat,"['door', 'the door', 'door for', 'doormat', 'door mat', 'me doormat', 'mat', 'her door', 'for lady', 'opening']","['(shivery is not dead)""the lady asked me to hold the door for her.""', 'someone said hold the door for her, so i did.', 'relax, officer. i’m holding the door for a lady.']"
224,44,224_therapist_therapy_freudian_freud,"['therapist', 'therapy', 'freudian', 'freud', 'mothers', 'mom therapist', 'freud would', 'mother raised', 'raised me', 'regression therapy']","['welcome to your first session of psych-sharing. as we discussed, each of you gets one-third of the hour. ms. top bunk, you go first.', 'therapist: “how is your relationship with your mother, me. freud?”\r\n\r\npatient: “uhhhhh”', 'hi, i\'m joyce, board-certified ancestral therapist from traveltime health, and you\'ve been identified as the origin of intergenerational family trauma.""']"
225,44,225_doing in_girl like_you doing_place like,"['doing in', 'girl like', 'you doing', 'place like', 'nice girl', 'good girl', 'what nice', 'in place', 'like this', 'doing']","[""what's a nice girl like you doing in a place like this?"", ""what's a nice girl like you doing in a place like this?"", ""what's a nice girl like you doing in a place like this""]"
226,44,226_opponent_my opponent_opponent is_opponent would,"['opponent', 'my opponent', 'opponent is', 'opponent would', 'opponent has', 'sun rises', 'and sets', 'rises and', 'in conclusion', 'sets on']","['my opponent would have you believe that she carries the weight of the world on her shoulders....', 'i didn’t realize my opponent would be speaking for herself.', 'my opponent would have you believe that she speaks for the whole world...']"
227,44,227_peg_square_square peg_peg was,"['peg', 'square', 'square peg', 'peg was', 'shape this', 'peg she', 'shape', 'the square', 'was square', 'is peg']","['mom always said i was a square peg...how did they find out?', 'girls, how did you get this off the square peg?', 'that one is for peg.  she’s a square.']"
228,44,228_nest_nesting_empty_empty nest,"['nest', 'nesting', 'empty', 'empty nest', 'the nest', 'nest syndrome', 'syndrome', 'nest she', 'nester', 'to nest']","['i’ve been leaving early to be with my wife. she has empty nest syndrome.', 'she took lessons to combat her empty nest syndrome.', 'my wife insists this will help with my empty nest syndrome""']"
229,44,229_pinch_line and_hook line_pinch her,"['pinch', 'line and', 'hook line', 'pinch her', 'and sinker', 'sinker', 'hook', 'line', 'fell for', 'her hook']","['i kinda fell for her. hook, line and sinker.', 'she had me hook, line and sinker.', 'and i fell for her hook, line, and sinker.']"
230,44,230_bathroom_toilet_toilet paper_restroom,"['bathroom', 'toilet', 'toilet paper', 'restroom', 'the bathroom', 'paper', 'the toilet', 'should see', 'janet', 'bathrooms']","['you should see her bathroom.', ""you should see the women's bathroom."", ""she's in the bathroom""]"
231,44,231_pizza_pizza with_order_order pizza,"['pizza', 'pizza with', 'order', 'order pizza', 'mushroom', 'to order', 'deliver', 'my request', 'pizzarazzi', 'mushroom pizza']","[""mom, since it's been a extremely long time to deliver my request for a bottle, i'm changing my request to a pizza with pepperoni"", ""you had to order princess diana's favorite pizza."", '“i said i like pizza with pepperoni, not pizza with paparazzi.”  *sarah banu.']"
232,43,232_cooking_mother cooking_cook_my cooking,"['cooking', 'mother cooking', 'cook', 'my cooking', 'mom cooking', 'than your', 'cooking that', 'your mom', 'to cook', 'your mother']","[""it reminds me of your mother's cooking."", ""we ate your mother's cooking."", ""it can't be worse than your mother's cooking.""]"
233,43,233_claws_your claws_claws off_keep your,"['claws', 'your claws', 'claws off', 'keep your', 'mrs claws', 'clawing', 'claws into', 'keep', 'clawed', 'claw']","['next time i just wish you would keep your claws off other women!', 'i saw you! you couldn’t keep your claws off of her.', 'that was my sister. i told you to keep your claws off her.']"
234,42,234_barbara_barbara we_baa_baa baa,"['barbara', 'barbara we', 'baa', 'baa baa', 'you barbara', 'barbara you', 'barbara ll', 'barbara barbara', 'barbara this', 'over barbara']","['hit me, barbara.', 'no, they’re coming to get you, barbara.', ""they're coming to get you barbara ...""]"
235,42,235_thrones_of thrones_game of_game,"['thrones', 'of thrones', 'game of', 'game', 'cersei', 'watch game', 'throne', 'her cersei', 'that game', 'thrones she']","[""i told you we shouldn't let her watch 'game of thrones'...."", 'game of thrones has gone to her head.', ""she's watching game of thrones.""]"
236,42,236_nasty_nasty woman_such nasty_woman,"['nasty', 'nasty woman', 'such nasty', 'woman', 'woman such', 'such', 'woman nasty', 'nasty women', 'nasty lady', 'she nasty']","['such a nasty woman!', 'nasty woman', 'nasty woman!']"
237,41,237_gingerbread_gingerbread woman_ginger_woman,"['gingerbread', 'gingerbread woman', 'ginger', 'woman', 'surgery', 'now gingerbread', 'be gingerbread', 'first gingerbread', 'woman we', 'become gingerbread']","['and at this time tomorrow you’ll be a gingerbread woman.', ""this time tomorrow, you'll be the gingerbread woman!"", 'you are now a gingerbread woman']"
238,41,238_stepping stone_stepping_this job_be stepping,"['stepping stone', 'stepping', 'this job', 'be stepping', 'stone', 'job', 'stone to', 'job would', 'career', 'position']","['i was told this job would be a stepping stone.', 'they said this job would be a stepping-stone to a better position.....', 'they said this job would be a stepping stone.']"
239,41,239_ceo_new ceo_the ceo_corporate,"['ceo', 'new ceo', 'the ceo', 'corporate', 'secretary', 'ceo is', 'next ceo', 'new', 'pull it', 'our new']","['megan in corporate told me our new ceo is a real dog!', 'now, everyone in favor of electing our first female ceo just roll on up to my end of the desk.', 'everyone in favor of electing our first female ceo just roll on up to my end of the table']"
240,41,240_elephant_the elephant_elephant in_the room,"['elephant', 'the elephant', 'elephant in', 'the room', 'room', 'elephants', 'an elephant', 'in the', 'disney world', 'elephant and']","['let’s talk about the elephant in the room, my mother is here to stay', ""let's start with the elephant in the room: your mother."", ""she's looking for the elephant in the room.""]"
241,41,241_these_to your_these to_bring these,"['these', 'to your', 'these to', 'bring these', 'your mother', 'them', 'love these', 'mother we', 'these we', 'for your']","['we can bring these over to your mother.', ""we will bring these to your mother's tonight for desert."", ""we can bring these to your mom's house.""]"
242,40,242_farmer_farmer wife_the farmer_farmers wife,"['farmer', 'farmer wife', 'the farmer', 'farmers wife', 'farmers', 'wife', 'after the', 'run', 'ride we', 'with carving']","[""tell the farmer's wife i'm on my way."", 'we\'re going to look for the farmer\'s wife.""', ""i'm my way to see the farmer's wife.""]"
243,40,243_list_do list_to do_golf,"['list', 'do list', 'to do', 'golf', 'list my', 'my to', 'golf today', 'list of', 'do', 'poker']","[""i can't find the to do list my wife left for me"", 'my wife’s to do list is killing me.', 'my wife stuck me with her to-do list.']"
244,40,244_cleaning_cleaning lady_the cleaning_lady,"['cleaning', 'cleaning lady', 'the cleaning', 'lady', 'dry cleaning', 'your cleaning', 'cleaning bill', 'lady instead', 'lady comes', 'lady the']","[""the cleaning lady said she's not coming back."", ""the cleaning lady's here."", ""i'm just the cleaning lady""]"
245,40,245_sleep_mom_sleep mom_night light,"['sleep', 'mom', 'sleep mom', 'night light', 'light', 'night', 'to sleep', 'couldn sleep', 'mom sleep', 'mom couldn']","['hi mom, i couldn’t sleep', 'mom couldn’t sleep!', ""mom? i can't sleep.""]"
246,40,246_nose_her nose_nose in_picking,"['nose', 'her nose', 'nose in', 'picking', 'picking her', 'helps keep', 'pick your', 'keep her', 'keeps her', 'pick']","['it keeps her from picking her nose', ""do you have a feeling she's looking down her nose even if you can't see her nose?"", 'helps keep her nose in the air.']"
247,40,247_accounting_tax_from accounting_accountant,"['accounting', 'tax', 'from accounting', 'accountant', 'audits', 'the accountant', 'accounting is', 'an accountant', 'in accounting', 'office']","['hello zoltar, this is janice from accounting. remember when i said ""i wish we could clone marty?""', 'not that different, really. picture an all-staff meeting, but perry from accounting is the only one speaking. and it goes on forever.”', 'our corporate culture provides few opportunities for advancement, but emphasizes transparency in the selection process. claire from accounting said she could feel it wiggle a bit, but that’s the closest anyone’s come.']"
248,39,248_madison_madison square_square_square garden,"['madison', 'madison square', 'square', 'square garden', 'garden', 'madison avenue', 'avenue', 'madison park', 'eleven madison', 'eleven']","['fire at madison square!', 'fire in madison square garden, you said?', ""i couldn't find madison square garden""]"
249,39,249_boa_feather_feathered_feather boa,"['boa', 'feather', 'feathered', 'feather boa', 'feathers', 'boa so', 'wife boa', 'her boa', 'feathering', 'her feathers']","['so, you wanted to get your wife a boa?', 'is this your wife’s boa?', 'i thought she said feather boa, not her boa named feather.']"
250,39,250_sleep_asleep_sleepwalking_her sleep,"['sleep', 'asleep', 'sleepwalking', 'her sleep', 'rides', 'in sleep', 'naps', 'sleep standing', 'standing up', 'rides she']","['she says that it is the only way she can sleep on long coach rides.', 'she claims it helps her sleep better on long stagecoach rides.', 'just like horses, it helps her sleep standing up.']"
251,39,251_lake_the lake_lady of_the lady,"['lake', 'the lake', 'lady of', 'the lady', 'of the', 'lady', 'lake is', 'lake you', 'lady in', 'lake the']","[""she's at the lake."", 'the lady of the lake quit.', 'the lady of the lake is in.']"
252,39,252_crib_control to_my crib_to major,"['crib', 'control to', 'my crib', 'to major', 'major mom', 'grounded', 'ground control', 'major', 'ground', 'control']","['ground control to major mom.', 'ground control to major mom...', 'crib control to major mom.']"
253,39,253_nun_flying nun_flying_the flying,"['nun', 'flying nun', 'flying', 'the flying', 'my owner', 'nun my', 'nun look', 'nun no', 'as nun', 'became nun']","['it’s so flying nun', 'are you the flying nun?', 'i’m with the flying nun.']"
254,38,254_bridesmaid_bridesmaid dresses_dresses_these bridesmaid,"['bridesmaid', 'bridesmaid dresses', 'dresses', 'these bridesmaid', 'the bridesmaid', 'bridesmaid dress', 'dress', 'wear these', 'these', 'dresses were']","['good thing she let us pick our own bridesmaid dresses', 'and to think i complained about the bridesmaid dresses.', 'at least she let us pick the bridesmaid dresses.']"
255,38,255_wasp_wasps_mother warned_warned,"['wasp', 'wasps', 'mother warned', 'warned', 'warned me', 'wasp mom', 'was wasp', 'wasp but', 'marry wasp', 'jewish girl']","['mom always said i was a wasp.', 'my mother warned me not to marry a wasp', 'mother warned me about marrying a wasp']"
256,38,256_seat_sit_her seat_to sit,"['seat', 'sit', 'her seat', 'to sit', 'seat down', 'your seat', 'the seat', 'seat to', 'seat up', 'toilet seat']","['toilet seat down, bob, toilet seat down. she just couldn’t take it anymore.”', ""that's what you get for not giving up your seat to that old lady."", ""maybe next time you'll think about giving up your seat to the pregnant lady!""]"
257,38,257_dumped_dumped me_she dumped_humpty,"['dumped', 'dumped me', 'she dumped', 'humpty', 'humpty dumped', 'she humpty', 'humped me', 'humped', 'me she', 'she humped']","['yeah, she humpty-dumped me.', 'yeah, she dumped me.', 'she humpty-dumped"" me..']"
258,38,258_hickey_hickey she_hickey methinks_hickeys,"['hickey', 'hickey she', 'hickey methinks', 'hickeys', 'the hickey', 'hiding hickey', 'hiding', 'lady hickey', 'hickies', 'to hide']","['methinks she is hiding a hickey.', 'i think she’s hiding a hickey.', ""i think she's hiding a hickey.""]"
259,38,259_ruby_slippers_ruby slippers_the ruby,"['ruby', 'slippers', 'ruby slippers', 'the ruby', 'suede shoes', 'blue suede', 'suede', 'blue', 'of ruby', 'pair of']","['whaddaya think: blue suede shoes or the ruby slippers?', 'any sign of the ruby slippers?', 'wait...where are the ruby slippers?']"
260,38,260_change_changed_ve changed_to change,"['change', 'changed', 've changed', 'to change', 'can change', 'change she', 'never change', 'change but', 'change her', 'changing']","['she said you’ve changed and just walked out.', ""i told my wife i can change, but she doesn't believe me."", 'she’s said i’ve changed']"
261,38,261_interns_summer interns_intern_summer intern,"['interns', 'summer interns', 'intern', 'summer intern', 'internship', 'summer', 'summer internship', 'pool', 'stop hiring', 'pool this']","['you must be the new summer interns.', 'summer interns are all the same.', 'i see the summer interns are here.']"
262,38,262_ladies room_room_the ladies_ladies,"['ladies room', 'room', 'the ladies', 'ladies', 'room is', 'room and', 'can use', 'lady room', 'girl room', 'hydrant']","[""i need the ladies' room."", 'where is the ladies room?', ""this is not the ladies' room...""]"
263,38,263_toaster_toast_the toaster_was toaster,"['toaster', 'toast', 'the toaster', 'was toaster', 'toaster so', 'the toast', 'mother was', 'your mother', 'wishes', 'toast or']","['tell me more about your mother, the toaster.', 'so, you believe your mother was a toaster?', 'so, your mother was the toaster?']"
264,37,264_emily_emily in_emily dickinson_dickinson,"['emily', 'emily in', 'emily dickinson', 'dickinson', 'in paris', 'paris', 'emily the', 'emily we', 'emily was', 'emily she']","[""it's the emily in paris way!"", ""she's watching 'emily in paris.'"", 'bowman, you just haveta— it’s— you gotta tell emily the friggin story where you ended up in an alien zoo outside time’s command and you, you were reborn as a sssstar child. and bowman, emily here is into “breath play.”']"
265,37,265_recipe_grandmother recipe_grandma_grandmother,"['recipe', 'grandmother recipe', 'grandma', 'grandmother', 'your grandmother', 'grandma recipe', 'grandma secret', 'your grandma', 'recipes', 'secret recipe']","[""it's your grandmother's recipe? i'm confused..."", ""what do you mean it's your grandmother's recipe?"", 'it’s my grandmother’s recipe.']"
266,37,266_shot_shot her_shoot_shoot her,"['shot', 'shot her', 'shoot', 'shoot her', 'to shoot', 'so shot', 'yards', 'not shoot', 'didn shoot', 'have shot']","['the irony is i had to shoot her with a strobe.', 'she actually begged me not to shoot her.', 'had to shoot her. no one would have believed i’d found her otherwise.']"
267,37,267_warned_warned me_mother warned_safe,"['warned', 'warned me', 'mother warned', 'safe', 'catch', 'mom warned', 'warn me', 'always warned', 'the catch', 'my mother']","[""my friend warned me about this bar. she said i'd probably come home with syphilis, but there's a chance i misheard."", 'mom always warned me it would end this way, debra. i’m just the punchline to a bad joke.', 'mother warned me you would never change.']"
268,37,268_joyce_kilmer_joyce kilmer_james joyce,"['joyce', 'kilmer', 'joyce kilmer', 'james joyce', 'james', 'ulysses', 'of james', 'kilmer never', 'dublin', 'kilmer poem']","[""joyce kilmer's poem was overrated."", 'i got the idea from joyce kilmer', 'joyce kilmer never mentioned this!']"
269,37,269_she never_never_said anything_never said,"['she never', 'never', 'said anything', 'never said', 'anything about', 'her work', 'never believed', 'about pie', 'never thought', 'anything']","['she never said anything about a prenup.', 'she never said anything about pie.', 'she never said anything about pie.']"
270,36,270_thar_thar she_she blows_purrs,"['thar', 'thar she', 'she blows', 'purrs', 'blows', 'she purrs', 'blows thar', 'she meows', 'meows', 'there she']","['thar she blows!', 'thar she blows', 'thar she blows.']"
271,36,271_blame_mother fault_fault_blame your,"['blame', 'mother fault', 'fault', 'blame your', 'you blame', 'your mother', 'all your', 'mother for', 'guilt', 'to blame']","[""it's your mother's fault. your mother's fault. your mother's fault..."", ""it's your mother's fault."", 'i blame your mother.']"
272,36,272_wall_the wall_on wall_hole in,"['wall', 'the wall', 'on wall', 'hole in', 'wall she', 'hole', 'sit on', 'wall not', 'was hole', 'wall here']","['believe me! wall or no wall. she was so beautiful i would take the dive again for her.', 'well, she did say it was a hole in the wall.', 'she did say it was a hole in the wall.']"
273,36,273_slipped_she slipped_slip_the slip,"['slipped', 'she slipped', 'slip', 'the slip', 'slipped and', 'on you', 'slip so', 'just slipped', 'slipped on', 'feel']","['how did you really feel after she slipped?', 'she slipped on you! do you blame yourself?', 'so, how did it make you feel when she slipped?']"
274,36,274_teeth_tooth_my teeth_dentist,"['teeth', 'tooth', 'my teeth', 'dentist', 'her teeth', 'teeth will', 'orthodontist', 'lady teeth', 'teeth she', 'oral fixation']","[""i'm thinking that this and a little gnashing my teeth will sway her"", ""yeah, she's unusually tough, but my teeth will grow back."", ""do you really think you can get me a spot in dr. aardvark's lab?  she's amazing.  frankly, i'm tired of studying cheese, but i'm ever so grateful. it's time for this judy ellen james to move from clipboards to laptops! can you recommend a dentist?""]"
275,36,275_autumn_plaids_colors_plaid,"['autumn', 'plaids', 'colors', 'plaid', 'autumn colors', 'love autumn', 'in autumn', 'love', 'the autumn', 'their']","['i love when the autumn colors come out, especially the plaids.', 'i love autumn colors, especially plaids.', 'i love autumn when their colors turn to plaid.']"
276,36,276_giraffe_the giraffe_giraffes_giraffe in,"['giraffe', 'the giraffe', 'giraffes', 'giraffe in', 'giraffe but', 'sophie the', 'giraffe is', 'about giraffes', 'address the', 'the room']","[""so you can go out and buy expensive art 'representing the struggle of our inner child during a time of pandemic', which i'm pretty sure are just the fevered crayon markings of a under-stimulated 5-year old, but i can't spend money to get rid of this damn load-bearing giraffe? has watching endless hgtv taught you nothing? damnit linda, i want a divorce... you can have the condo."", 'it’s sophie the giraffe but for adults', 'lori, we need to address the giraffe in the room.']"
277,36,277_mountain_round the_the mountain_be comin,"['mountain', 'round the', 'the mountain', 'be comin', 'comin', 'round', 'll be', 'she ll', 'be coming', 'comin round']","[""she'll be comin' 'round the mountain when she comes, she'll be comin' 'round the mountain when she comes ... ahhh, another productive and useful day in pr."", ""she'll be coming 'round the mountain!"", ""she'll be comin' round the mountain...""]"
278,36,278_rainbow_gold_glitters is_glitters,"['rainbow', 'gold', 'glitters is', 'glitters', 'is gold', 'that glitters', 'glitter', 'who sure', 'sure all', 'all that']","[""there's a lady who's sure all that glitters is gold and she's..."", 'there’s a lady who’s sure all that glitters is gold...', ""i'm the lady who's sure all that glitters is gold.""]"
279,35,279_death_death do_do us_us part,"['death', 'death do', 'do us', 'us part', 'becomes her', 'death becomes', 'becomes', 'part', 'dead', 'til death']","['she meant literally """"til death do us part?""', 'death becomes her.', 'death becomes her.']"
280,35,280_chicken_the chicken_chicken and_chicken ll,"['chicken', 'the chicken', 'chicken and', 'chicken ll', 'chicken you', 'chicken she', 'chicken was', 'here first', 'is falling', 'like chicken']","['her opinion is the chicken comes first.', 'she told me i didn’t belong here so i said to the chicken “i was here first”!', 'i’ll have the chicken, and the lady would like an ativan.']"
281,35,281_drink_girl drink_buy girl_buy,"['drink', 'girl drink', 'buy girl', 'buy', 'girl', 'to buy', 'lady drink', 'buy lady', 'drink when', 'drink on']","[""if you're not busy, want to buy a girl a drink?"", 'want to buy a girl a drink after work?', 'buy a girl a drink?']"
282,35,282_cloud_that cloud_cloud looks_the cloud,"['cloud', 'that cloud', 'cloud looks', 'the cloud', 'clouds', 'cloud that', 'looks', 'the clouds', 'like your', 'looks like']","['that cloud looks just like your mother.', 'that cloud looks like my mother-in-law', 'that cloud looks like your mom!!!']"
283,35,283_kitchen_the kitchen_kitchen is_kitchen when,"['kitchen', 'the kitchen', 'kitchen is', 'kitchen when', 'my kitchen', 'closed', 'kitchen she', 'kitchen my', 'really means', 'mom']","[""mom says the kitchen's closed."", 'when mom says the kitchen is closed, she really means it!', 'my mother-in-law is in the kitchen.']"
284,35,284_patient_patient believes_believes she_believes,"['patient', 'patient believes', 'believes she', 'believes', 'the patient', 'to bury', 'bury', 'doctor', 'patient has', 'confronting her']","['patient is trying to bury her issues.', 'patient wants to bury her problems', 'patient believes she can uncover her roots without actually confronting her family history.']"
285,34,285_peel_appeal_split_appealing,"['peel', 'appeal', 'split', 'appealing', 'your appeal', 'peel so', 'peeling', 'have peel', 're peel', 'appealing she']","['when your mom split, how did that make you peel?', 'so, she finally split on you? tell me...how did that make you peel?""', ""she mentioned your appeal? or you're a peel.""]"
286,34,286_amber_amber waves_waves_waves of,"['amber', 'amber waves', 'waves', 'waves of', 'of grain', 'grain', 'an amber', 'amber alert', 'alert', 'in amber']","[""these must be the so-called 'amber waves of grain'."", 'we were told there would be amber waves of grain!', 'so much for amber waves of grain.']"
287,34,287_ring_necklace_the ring_tiffany,"['ring', 'necklace', 'the ring', 'tiffany', 'ring on', 'the engagement', 'engagement ring', 'engagement', 'earrings', 'ring is']","[""i said aardvark snout. but, oh no, you had to have the lobster claws. do you have any idea how much it will cost to have your ring re-sized?  and by the way, this isn't a purse. it's an ironic accessory. burp! i'm your girlfriend!"", 'please place the ring on her finger within the next seventeen hours.', ""where's the ring girl?""]"
288,34,288_dream_nightmare_your dream_nightmares,"['dream', 'nightmare', 'your dream', 'nightmares', 'having that', 'mom having', 'dream again', 'dreams', 'again mom', 'to dream']","[""mom, i'm having that bad dream again where they announce i'll be playing, 'fight of the bumblebee.'"", ""mom? i'm having that dream again."", ""mom? i'm having that dream again.""]"
289,34,289_dog_dog mom_puppy_your mom,"['dog', 'dog mom', 'puppy', 'your mom', 'the dog', 'dogs', 'mom', 'wanted', 'wanted puppy', 'have adopted']","[""you wanted  a dog for christmas and your mom wants another kid, it's a win-win."", 'well, your mom wanted a kid, i wanted a dog, and the dog wanted an mba.', ""listen, your mom wanted a baby girl and you wanted a puppy ... so, eh?  your daddy solved the problem!  i'm a freakin' genius! c'mon, stop pouting and let's celebrate daddy's creativity.""]"
290,34,290_dinner_dinner my_bring home_home,"['dinner', 'dinner my', 'bring home', 'home', 'home dinner', 'wife bring', 'bring', 'with dinner', 'my wife', 'for dinner']","[""i told the wife i'd bring home something more interesting for dinner tonight."", ""i promised the wife i'd bring home dinner."", ""i told the wife i'd bring home dinner.""]"
291,34,291_temperature_heat_in heat_warm,"['temperature', 'heat', 'in heat', 'warm', 'the heater', 'ambient temperature', 'dum', 'ambient', 'heater', 'colder']","[""i believe she's in heat!"", 'is aunt alice warmed up? gramps is tiring and we need a lefty to close this out.', ""carol, is that my good taylor? you have 5 seconds to return that to the house's ambient temperature or i'm going to make you the ambient temperature out here when i'm done.""]"
292,34,292_megan_harry_harry and_and megan,"['megan', 'harry', 'harry and', 'and megan', 'megan and', 'and harry', 'harry megan', 'megan are', 'megan you', 'for megan']","['harry and megan do toronto', 'i’m here to pick up for harry and megan', 'harry and megan 2030']"
